,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,3day_before_change
342,2019-04-30,46.05,48.43,44.18,46.9,46.9,755000,0,0,1.0856481481481481
343,2019-04-29,43.85,46.87,43.6,46.5,46.5,688400,0,0,
344,2019-04-26,39.55,43.49,39.55,43.2,43.2,476900,0,0,1.0832497492477433
345,2019-04-25,40.4,40.4,39.0,39.5,39.5,381700,0,0,
346,2019-04-24,40.18,40.2,39.35,40.2,40.2,331600,0,0,
347,2019-04-23,39.4,39.9,39.0,39.88,39.88,289200,0,0,1.018646232439336
348,2019-04-22,39.15,39.6,38.14,39.39,39.39,330400,0,0,
349,2019-04-18,40.44,40.44,38.11,39.15,39.15,600800,0,0,0.9994894051570078
350,2019-04-17,38.21,41.95,37.5,40.0,40.0,1143200,0,0,
351,2019-04-16,39.64,39.7,37.9,38.05,38.05,727600,0,0,
352,2019-04-15,38.5,39.86,36.25,39.17,39.17,961200,0,0,0.9916455696202532
353,2019-04-12,39.12,40.88,37.4,39.5,39.5,1504700,0,0,
354,2019-04-11,36.75,39.61,36.0,38.25,38.25,9287900,0,0,
